customer_id,first_name,last_name,email,phone,registration_date,city,state,country,age_group
CUST0932,Richard,Acevedo,malloryaguirre@example.org,+1-636-578-3343x82951,2023-01-31,Proctorstad,Delaware,India,36-45
CUST0933,Thomas,Williams,michael00@example.net,884.924.7508,2025-09-14,East Robertburgh,Kentucky,India,26-35
CUST0934,Thomas,Greer,cunninghamcharles@example.net,001-726-609-1894x914,2025-09-29,Amyfurt,New York,India,36-45
CUST0935,Tamara,Wilson,cody86@example.com,+1-331-547-2747x5940,2024-05-25,Beckertown,Delaware,India,46-60
CUST0936,Donald,West,treid@example.org,3253864138,2025-11-22,South Elizabeth,Mississippi,India,46-60
CUST0937,James,Johnson,zsoto@example.com,635-878-0718x29586,2024-12-14,North Charlesstad,South Carolina,India,18-25
CUST0938,Mark,Butler,omurray@example.com,5103437314,2023-08-23,West Tamara,Kentucky,India,18-25
CUST0939,Mark,Williams,katherine06@example.net,001-441-720-1817,2025-04-08,New Andrewville,Kentucky,India,26-35
CUST0940,Jody,Brown,ricky62@example.com,(683)868-9912,2025-04-18,Port Megan,Pennsylvania,India,26-35
CUST0941,John,Logan,ryan72@example.com,870.885.0209x3846,2025-06-09,South Dana,Oregon,India,26-35
CUST0942,Charles,Hull,ureyes@example.net,3343313408,2024-10-15,West Michaeltown,Michigan,India,36-45
CUST0943,Jennifer,Branch,jsavage@example.net,001-317-423-1040,2025-07-11,Jessicabury,Pennsylvania,India,26-35
CUST0944,Alexander,Nixon,williamssandra@example.net,813.539.2531x173,2023-08-26,East Michelleberg,Maryland,India,60+
CUST0945,Melissa,Fields,kimberly60@example.com,273.444.0287x669,2023-12-12,Isabellamouth,Arizona,India,26-35
CUST0946,Ronald,Martin,johnbaker@example.net,362.496.1167,2023-11-12,Cynthiamouth,Wyoming,India,18-25
CUST0947,Jacob,Welch,lnorris@example.net,4265077096,2025-04-27,Maloneland,West Virginia,India,26-35
CUST0948,Matthew,Prince,hollymccormick@example.com,902.930.8921x15647,2023-12-29,Amandaport,South Dakota,India,18-25
CUST0949,Erica,Castro,gerald09@example.com,705-932-0935x80737,2023-12-11,West Lisaton,Minnesota,India,60+
CUST0950,Jennifer,Clark,simsmelinda@example.com,(821)709-8299x56056,2023-01-12,New Terrance,Michigan,India,26-35
CUST0951,Emily,Thornton,frodriguez@example.org,(680)448-9939,2023-12-15,East Alicia,New Mexico,India,36-45
CUST0952,Janet,Rogers,kristicalhoun@example.org,001-752-547-5968x621,2023-01-18,South Jennifer,Illinois,India,26-35
CUST0953,James,Murray,xbrooks@example.org,4177323053,2025-04-25,Loriberg,West Virginia,India,36-45
CUST0954,Timothy,Randall,kthomas@example.net,459.427.2026x35247,2023-09-22,Lake Kathleen,Idaho,India,36-45
CUST0955,Angela,Miller,nelsongarrett@example.org,5068823754,2024-08-13,Bakerfort,Missouri,India,26-35
CUST0956,Courtney,Pierce,williamwhitehead@example.org,(877)768-6925,2023-08-30,Jonesport,Maryland,India,60+
CUST0957,Benjamin,Harris,davidperez@example.org,(812)802-2903x756,2024-03-19,Galvanberg,Virginia,India,26-35
CUST0958,Jill,Prince,elizabeth00@example.org,001-204-871-1516,2023-08-17,Edwardbury,Arkansas,India,26-35
CUST0959,Dustin,Davis,loridunn@example.org,318.497.1111,2025-10-28,Jonesview,Alabama,India,36-45
CUST0960,Shannon,Carroll,shelly87@example.net,659-314-6578x25645,2025-12-06,East Richardmouth,Mississippi,India,60+
CUST0961,Michael,Cox,kylefrazier@example.com,+1-948-990-0798x42151,2024-10-06,New Bill,North Dakota,India,18-25
CUST0962,Angel,Bean,gregory39@example.com,001-331-650-4237x4211,2023-12-03,Pottsport,Oregon,India,36-45
CUST0963,Lisa,Sharp,cynthia91@example.net,636.677.3820x48335,2023-02-01,New John,Illinois,India,60+
CUST0964,Jessica,Lee,amberkaiser@example.net,873.990.3841,2023-04-16,Port Keith,Mississippi,India,18-25
CUST0965,Debbie,Rivera,sydneyhenry@example.net,3827698908,2024-10-22,Port Michelle,Kansas,India,46-60
CUST0966,Lindsey,Perry,denise21@example.net,+1-975-347-3814,2024-08-20,West Stevenmouth,Oregon,India,36-45
CUST0967,Pamela,Ryan,timothy80@example.com,(938)759-6231x50679,2025-08-19,Michaelport,Maine,India,60+
CUST0968,Billy,Roth,rwood@example.net,(780)504-0926x30690,2023-11-22,Markville,Iowa,India,46-60
CUST0969,Eric,Freeman,jmurray@example.com,399-861-3307,2025-02-07,Jasonborough,Alabama,India,26-35
CUST0970,Alison,Jones,laurahunt@example.com,001-659-428-4173x03044,2023-11-27,Patrickbury,Pennsylvania,India,60+
CUST0971,Karen,Whitehead,dawn49@example.net,(994)929-9838x1061,2024-12-21,New Sarah,Utah,India,46-60
CUST0972,Patricia,Grant,wardcarol@example.org,001-382-669-3021x6215,2025-10-07,New Richard,Wisconsin,India,18-25
CUST0973,David,Peters,jeromemendoza@example.net,909.416.8146x201,2023-07-16,East Joshua,New Hampshire,India,36-45
CUST0974,William,Carter,ebrowning@example.com,944-650-5139x7569,2024-07-28,North Deannatown,Missouri,India,18-25
CUST0975,Adrian,Griffith,lopezbianca@example.org,(692)528-0655x33373,2023-06-20,Jacksonview,Nebraska,India,36-45
CUST0976,Joseph,Allen,jasonfuller@example.org,(631)481-2857x697,2025-05-22,Lake Kathleenton,Georgia,India,36-45
CUST0977,Emily,Craig,lmiller@example.net,271.827.0929,2024-10-26,Andrewborough,Tennessee,India,46-60
CUST0978,Anna,Castillo,jimdowns@example.org,6095066518,2024-04-01,New April,Pennsylvania,India,36-45
CUST0979,Cody,Smith,mark65@example.net,001-222-300-5019x3770,2023-11-06,Lake Mitchell,Louisiana,India,18-25
CUST0980,Joshua,Green,duncansarah@example.com,233-803-8792x1678,2023-07-03,Kingfurt,Massachusetts,India,18-25
CUST0981,Harold,Lee,qvargas@example.com,990-218-6789,2025-12-04,North Bryanbury,Wyoming,India,26-35
CUST0982,Amanda,Roach,garciabarbara@example.net,931.382.2249x136,2023-06-04,South Timothy,Georgia,India,36-45
CUST0983,Kristen,Lane,johnsonmartha@example.net,(459)564-1470,2024-12-27,West Tyler,Minnesota,India,18-25
CUST0984,April,Phillips,porterkenneth@example.org,+1-607-381-8425x4457,2023-01-10,West Adrian,Louisiana,India,18-25
CUST0985,Tracy,Bradshaw,vmartinez@example.com,(331)676-4459x5459,2023-10-01,Millerfurt,Alabama,India,36-45
CUST0986,Raymond,Carlson,hicksdavid@example.org,748.636.2639x988,2024-01-19,Port Teresamouth,Alabama,India,26-35
CUST0987,Andrea,Li,hwheeler@example.com,786-549-5348x822,2024-07-09,South Jamesland,Rhode Island,India,46-60
CUST0988,James,Morris,josephbenjamin@example.net,001-690-698-8497x27391,2023-04-11,South Sara,Utah,India,18-25
CUST0989,Justin,Bridges,hoodbeth@example.org,477-475-7406,2023-02-15,Victoriafurt,West Virginia,India,46-60
CUST0990,Jessica,Moss,mark12@example.com,(903)343-9895,2025-10-29,Josephberg,Michigan,India,36-45
CUST0991,Kimberly,Spencer,annaperry@example.com,228.533.8579x46837,2024-01-21,East Patrickport,Iowa,India,26-35
CUST0992,Cassandra,Cameron,markhines@example.net,+1-862-340-2549x407,2024-07-03,North Toddport,Oklahoma,India,60+
CUST0993,Patrick,Hernandez,kingerica@example.com,995.557.7226x97142,2023-01-14,Jacobport,New York,India,36-45
CUST0994,Brian,Lopez,joshua18@example.com,(621)613-3890,2025-05-19,West Melissa,Kansas,India,36-45
CUST0995,Brianna,James,robinsonkari@example.com,361.323.8028,2023-05-28,Aprilfurt,Arkansas,India,26-35
CUST0996,Timothy,Neal,michaeljackson@example.com,790-372-5863,2025-05-30,East Davidchester,New York,India,18-25
CUST0997,Dawn,Smith,alexanderhall@example.com,001-488-556-7248x4734,2025-12-20,Garciaview,Kansas,India,18-25
CUST0998,Debbie,Nunez,morrisonbeth@example.org,592.252.5669x21568,2023-07-07,Port Shawnhaven,Wyoming,India,46-60
CUST0999,John,Cooper,mrichards@example.net,989-200-1387x361,2023-09-22,Lake Holly,Maine,India,18-25
CUST1000,Jennifer,Mckinney,shannonsmith@example.com,681.329.5076x352,2023-12-30,Mclaughlinton,Oregon,India,60+
